Date,Tavg,Tmin ,Tmax,Humidity,Wind speed,Pressure,Phenomenon Weather
22/07/2013,27,22,32,57,7,1016,Sunny
23/07/2013,28,22,33,50,6,1013,Sunny
24/07/2013,27,22,32,57,9,1014,Sunny
25/07/2013,27,22,32,65,8,1016,Sunny
26/07/2013,28,22,34,63,7,1015,Sunny
27/07/2013,29,23,34,60,7,1013,Sunny
28/07/2013,30,24,35,47,7,1014,Lightning 
29/07/2013,24,20,29,65,10,1014,Lightning 
30/07/2013,24,15,30,49,7,1017,Sunny
31/07/2013,25,18,31,56,6,1018,Sunny
01/08/2013,27,20,32,56,6,1018,Sunny
02/08/2013,27,19,34,59,6,1018,Sunny
03/08/2013,28,21,35,55,7,1017,Sunny
04/08/2013,28,22,34,54,7,1017,Sunny
05/08/2013,29,22,34,56,6,1016,Sunny
06/08/2013,29,23,34,52,6,1014,Sunny
07/08/2013,27,23,30,64,7,1012,Rainy 
08/08/2013,24,22,26,79,8,1014,Lightning 
09/08/2013,24,18,29,65,10,1014,Rainy 
10/08/2013,25,19,30,49,7,1014,Sunny
11/08/2013,25,19,30,56,8,1016,Sunny
12/08/2013,26,20,31,57,7,1015,Sunny
13/08/2013,27,20,32,52,8,1013,Sunny
14/08/2013,22,19,25,76,13,1016,Lightning 
15/08/2013,22,16,27,61,7,1020,Sunny
16/08/2013,23,18,28,60,6,1019,Sunny
17/08/2013,24,17,31,61,5,1017,Sunny
18/08/2013,25,19,32,58,6,1016,Sunny
19/08/2013,25,19,30,61,8,1015,Lightning 
20/08/2013,22,17,28,69,9,1018,Lightning Foggy 
21/08/2013,22,16,28,61,6,1020,Sunny
22/08/2013,23,16,29,61,6,1017,Sunny
23/08/2013,24,19,29,61,6,1015,Sunny
24/08/2013,22,17,29,77,7,1012,Lightning 
25/08/2013,20,17,26,80,7,1008,Lightning 
26/08/2013,20,16,24,78,9,1010,Lightning 
27/08/2013,19,16,24,80,5,1011,Lightning 
28/08/2013,21,16,27,74,7,1012,Sunny
29/08/2013,21,19,25,72,8,1018,Rainy 
30/08/2013,22,17,26,67,7,1019,Sunny
31/08/2013,22,17,27,68,6,1019,Sunny
01/09/2013,23,18,28,67,6,1019,Lightning 
02/09/2013,22,17,27,66,7,1021,Lightning 
03/09/2013,22,16,29,67,5,1022,Sunny
04/09/2013,23,17,29,68,6,1022,Sunny
05/09/2013,23,18,29,71,6,1017,Sunny
06/09/2013,24,19,29,69,7,1014,Sunny
07/09/2013,24,20,30,66,6,1017,Sunny
08/09/2013,23,20,26,76,10,1017,Rainy 
09/09/2013,23,17,29,66,7,1014,Foggy 
10/09/2013,21,17,25,72,8,1013,Lightning 
11/09/2013,19,15,23,77,8,1013,Lightning 
12/09/2013,19,14,24,62,8,1014,Sunny
13/09/2013,19,12,25,58,8,1017,Sunny
14/09/2013,19,12,24,65,8,1017,Sunny
15/09/2013,17,16,19,87,8,1012,Rainy 
16/09/2013,18,12,22,81,5,1006,Rainy 
17/09/2013,19,14,23,47,10,1002,Rainy 
18/09/2013,16,11,20,69,5,1005,Sunny
19/09/2013,18,11,25,75,6,1007,Foggy 
20/09/2013,,,,,,,Sunny
21/09/2013,18,13,24,80,5,1020,Foggy 
22/09/2013,19,14,24,77,5,1024,Foggy 
23/09/2013,19,14,25,77,5,1021,Foggy 
24/09/2013,19,13,26,77,10,1016,Foggy 
25/09/2013,20,17,24,71,7,1014,Sunny
26/09/2013,21,17,26,73,9,1014,Sunny
27/09/2013,21,17,25,78,6,1014,Sunny
28/09/2013,22,20,25,74,5,1012,Sunny
29/09/2013,19,17,22,83,10,1006,Rainy 
30/09/2013,16,14,17,85,11,1004,Rainy 
01/10/2013,17,15,20,74,5,1009,Sunny
02/10/2013,17,15,21,75,7,1016,Sunny
03/10/2013,16,14,17,68,12,1025,Sunny
04/10/2013,14,13,16,69,8,1027,Rainy 
05/10/2013,12,10,15,92,6,1022,Rainy 
06/10/2013,14,12,16,95,4,1021,Rainy 
07/10/2013,15,14,17,96,6,1022,Rainy 
08/10/2013,14,12,18,89,4,1023,Rainy 
09/10/2013,15,12,19,89,5,1019,Rainy 
10/10/2013,15,7,18,92,11,1008,Lightning 
11/10/2013,12,8,17,60,11,1010,Lightning 
12/10/2013,12,9,15,80,9,1017,Rainy 
13/10/2013,12,11,13,88,7,1022,Rainy 
14/10/2013,13,10,15,86,5,1021,Sunny
15/10/2013,13,11,16,85,5,1017,Rainy 
16/10/2013,15,10,22,73,9,1009,Sunny
17/10/2013,14,9,20,75,5,1015,Sunny
18/10/2013,14,9,19,85,4,1017,Foggy 
19/10/2013,14,12,17,89,4,1022,Sunny
20/10/2013,15,14,16,95,4,1024,Rainy 
21/10/2013,15,14,16,97,5,1023,Rainy 
22/10/2013,15,14,15,100,4,1022,Rainy 
23/10/2013,16,15,17,96,14,1017,Lightning 
24/10/2013,17,15,19,95,5,1020,Rainy 
25/10/2013,17,15,19,91,4,1022,Sunny
26/10/2013,18,15,22,86,5,1023,Foggy 
27/10/2013,17,16,18,93,6,1020,Sunny
28/10/2013,18,16,21,89,5,1016,Rainy 
29/10/2013,17,16,18,94,7,1013,Lightning 
30/10/2013,16,14,19,91,7,1017,Rainy 
31/10/2013,15,10,18,74,8,1024,Sunny
01/11/2013,12,8,16,89,4,1022,Foggy 
02/11/2013,14,13,15,86,4,1016,Sunny
03/11/2013,14,10,17,92,6,1009,Rainy 
04/11/2013,11,10,12,99,8,1003,Rainy 
05/11/2013,12,8,16,89,6,998,Foggy 
06/11/2013,14,10,20,74,8,1005,Sunny
07/11/2013,12,7,15,91,5,1015,Foggy 
08/11/2013,13,13,14,97,5,1017,Rainy 
09/11/2013,13,10,16,96,6,1011,Rainy 
10/11/2013,12,9,14,79,8,1006,Foggy 
11/11/2013,13,6,18,30,14,1013,Sunny
12/11/2013,10,4,17,61,6,1021,Sunny
13/11/2013,10,5,15,74,5,1020,Rainy 
14/11/2013,11,9,12,87,8,1017,Rainy 
15/11/2013,8,7,9,99,8,1017,Rainy 
16/11/2013,10,5,13,90,6,1025,Foggy 
17/11/2013,10,8,12,83,5,1023,Rainy 
18/11/2013,10,9,11,95,6,1017,Rainy 
19/11/2013,10,10,11,98,7,1004,Rainy 
20/11/2013,10,8,13,95,6,1001,Rainy 
21/11/2013,6,4,8,89,14,997,Rainy 
22/11/2013,6,4,8,89,7,1000,Rainy 
23/11/2013,5,3,6,92,5,1001,Rainy 
24/11/2013,8,4,13,85,6,1008,Rainy 
25/11/2013,5,-1,12,74,6,1015,Foggy 
26/11/2013,3,-2,8,57,6,1021,Sunny
27/11/2013,1,-4,8,72,6,1027,Sunny
28/11/2013,2,-2,7,74,6,1029,Sunny
29/11/2013,2,-3,7,78,5,1024,Sunny
30/11/2013,1,-1,3,94,7,1017,Rainy 
01/12/2013,2,-3,8,88,4,1022,Foggy 
02/12/2013,5,0,11,73,5,1026,Sunny
03/12/2013,4,-2,10,84,4,1029,Foggy 
04/12/2013,2,-3,9,88,7,1024,Foggy 
05/12/2013,3,-3,10,88,3,1021,Foggy 
06/12/2013,9,2,13,67,11,1013,Sunny
07/12/2013,4,-1,10,88,5,1021,Foggy 
08/12/2013,2,0,4,99,4,1028,Foggy 
09/12/2013,2,0,6,97,7,1030,Foggy 
10/12/2013,0,-2,2,100,5,1034,Foggy 
11/12/2013,0,-2,4,100,6,1035,Foggy 
12/12/2013,-1,-2,1,100,5,1032,Foggy 
13/12/2013,1,-4,8,94,6,1026,Foggy 
14/12/2013,4,-2,12,88,4,1026,Foggy 
15/12/2013,2,-2,8,95,5,1033,Foggy 
16/12/2013,2,-3,9,89,5,1035,Foggy 
17/12/2013,2,-4,9,87,5,1033,Foggy 
18/12/2013,2,-3,8,92,3,1027,Foggy 
19/12/2013,3,2,4,96,5,1023,Rainy 
20/12/2013,4,3,5,100,8,1029,Rainy 
21/12/2013,5,4,6,99,5,1035,Rainy 
22/12/2013,6,6,7,100,5,1031,Rainy 
23/12/2013,7,6,8,98,6,1026,Rainy 
24/12/2013,7,6,7,100,10,1020,Rainy 
25/12/2013,9,6,11,94,24,1003,Rainy 
26/12/2013,10,8,12,93,23,991,Rainy 
27/12/2013,7,3,10,96,5,1009,Rainy 
28/12/2013,5,2,8,97,4,1015,Rainy 
29/12/2013,6,3,9,95,6,1017,Rainy 
30/12/2013,5,-1,11,87,5,1026,Foggy 
31/12/2013,3,0,9,87,4,1023,Foggy 
01/01/2014,2,-3,7,89,3,1020,Rainy 
02/01/2014,3,3,4,99,6,1018,Rainy 
03/01/2014,4,3,5,96,8,1021,Rainy 
04/01/2014,5,4,5,99,6,1015,Rainy 
05/01/2014,6,4,9,98,6,1007,Rainy 
06/01/2014,5,0,10,96,4,1020,Foggy 
07/01/2014,5,1,10,94,4,1025,Foggy 
08/01/2014,8,6,10,84,7,1027,Sunny
09/01/2014,8,7,9,87,7,1022,Sunny
10/01/2014,9,8,11,90,5,1019,Rainy 
11/01/2014,9,8,10,94,6,1022,Rainy 
12/01/2014,5,3,9,99,6,1023,Foggy 
13/01/2014,5,4,7,100,7,1019,Rainy 
14/01/2014,6,5,6,94,8,1008,Rainy 
15/01/2014,4,0,6,90,8,1012,Foggy 
16/01/2014,3,0,5,99,4,1015,Rainy 
17/01/2014,3,2,5,100,8,1010,Rainy 
18/01/2014,4,3,5,100,6,1009,Rainy 
19/01/2014,6,4,8,100,6,1003,Rainy 
20/01/2014,7,6,8,100,7,1001,Rainy 
21/01/2014,7,4,11,95,6,1005,Foggy 
22/01/2014,7,3,11,92,3,1011,Foggy 
23/01/2014,8,6,11,90,4,1015,Foggy 
24/01/2014,7,4,12,84,6,1008,Foggy 
25/01/2014,5,-1,10,55,5,1010,Sunny
26/01/2014,7,0,13,58,10,1009,Sunny
27/01/2014,5,2,8,85,7,1001,Sunny
28/01/2014,3,0,6,90,6,1001,Foggy 
29/01/2014,2,-3,5,92,7,1004,Rainy 
30/01/2014,2,0,3,99,6,1009,Rainy 
31/01/2014,3,1,6,98,9,1011,Rainy 
01/02/2014,5,3,5,100,7,1010,Rainy 
02/02/2014,6,4,8,97,7,1009,Rainy 
03/02/2014,7,6,8,100,7,1013,Rainy 
04/02/2014,7,6,7,98,8,1015,Rainy 
05/02/2014,7,6,7,99,10,1011,Rainy 
06/02/2014,7,3,11,87,7,1013,Rainy 
07/02/2014,6,4,7,97,6,1012,Rainy 
08/02/2014,5,2,7,97,6,1008,Rainy 
09/02/2014,7,4,12,87,10,1003,Rainy 
10/02/2014,5,3,6,94,13,1004,Rainy 
11/02/2014,6,3,10,91,7,1006,Rainy 
12/02/2014,8,3,16,71,9,1008,Sunny
13/02/2014,5,2,7,85,7,1009,Rainy 
14/02/2014,7,2,13,71,8,1012,Sunny
15/02/2014,6,2,8,83,4,1016,Sunny
16/02/2014,7,6,8,98,4,1014,Rainy 
17/02/2014,8,7,11,96,6,1014,Rainy 
18/02/2014,9,6,12,89,6,1020,Sunny
19/02/2014,9,8,10,96,7,1013,Rainy 
20/02/2014,9,7,11,93,6,1014,Rainy 
21/02/2014,9,6,13,88,5,1012,Rainy 
22/02/2014,9,5,15,80,7,1013,Foggy 
23/02/2014,8,4,13,80,6,1022,Sunny
24/02/2014,8,2,14,75,5,1022,Foggy 
25/02/2014,7,1,13,77,5,1019,Foggy 
26/02/2014,8,6,9,92,8,1019,Lightning 
27/02/2014,7,6,9,93,5,1020,Rainy 
28/02/2014,7,4,9,90,9,1009,Rainy 
01/03/2014,7,5,8,93,10,999,Rainy 
02/03/2014,8,6,12,86,8,1000,Rainy 
03/03/2014,8,5,11,87,6,997,Rainy 
04/03/2014,10,7,13,76,9,997,Rainy 
05/03/2014,10,5,16,69,7,1010,Foggy 
06/03/2014,11,5,17,60,6,1019,Sunny
07/03/2014,11,5,17,60,6,1022,Sunny
08/03/2014,10,4,16,71,8,1027,Sunny
09/03/2014,10,4,16,74,5,1029,Foggy 
10/03/2014,10,4,15,70,8,1023,Sunny
11/03/2014,9,5,14,68,6,1024,Sunny
12/03/2014,11,3,18,63,6,1029,Sunny
13/03/2014,11,4,18,64,5,1027,Foggy 
14/03/2014,12,5,19,63,4,1025,Sunny
15/03/2014,12,5,19,67,10,1016,Foggy 
16/03/2014,16,6,25,60,9,1015,Sunny
17/03/2014,15,6,25,67,7,1017,Foggy 
18/03/2014,13,7,19,79,9,1018,Foggy 
19/03/2014,16,12,23,65,12,1019,Sunny
20/03/2014,13,10,16,87,8,1025,Foggy 
21/03/2014,14,9,19,79,8,1020,Foggy 
22/03/2014,13,11,15,84,11,1012,Rainy 
23/03/2014,10,6,13,81,14,1000,Rainy 
24/03/2014,10,4,16,57,11,1006,Sunny
25/03/2014,7,4,11,72,11,1008,Rainy 
26/03/2014,9,6,12,75,8,1010,Rainy 
27/03/2014,10,7,15,67,6,1010,Sunny
28/03/2014,11,5,18,68,6,1015,Sunny
29/03/2014,13,5,19,61,6,1021,Sunny
30/03/2014,14,7,20,60,6,1018,Sunny
31/03/2014,14,7,21,58,11,1015,Sunny
01/04/2014,15,12,20,62,11,1014,Sunny
02/04/2014,14,10,19,69,9,1014,Sunny
03/04/2014,14,10,16,77,5,1011,Sunny
04/04/2014,14,12,16,80,6,1007,Rainy 
05/04/2014,15,10,20,79,9,1010,Rainy 
06/04/2014,16,9,23,69,6,1016,Foggy 
07/04/2014,18,10,24,62,6,1018,Sunny
08/04/2014,16,11,21,69,9,1017,Sunny
09/04/2014,16,9,22,64,10,1017,Foggy 
10/04/2014,16,9,24,54,9,1017,Sunny
11/04/2014,16,9,21,62,10,1016,Sunny
12/04/2014,16,11,20,61,8,1016,Sunny
13/04/2014,16,13,21,69,8,1016,Sunny
14/04/2014,16,11,24,68,10,1014,Sunny
15/04/2014,15,12,19,44,17,1013,Sunny
16/04/2014,12,6,18,37,8,1020,Sunny
17/04/2014,12,4,19,37,6,1018,Sunny
18/04/2014,12,5,18,49,5,1009,Rainy 
19/04/2014,11,7,15,83,12,1005,Lightning 
20/04/2014,13,7,19,78,8,1006,Rainy 
21/04/2014,12,11,13,95,9,1007,Rainy 
22/04/2014,15,12,20,79,5,1012,Rainy 
23/04/2014,16,10,23,72,6,1016,Foggy 
24/04/2014,18,11,25,68,6,1014,Foggy 
25/04/2014,19,12,24,63,6,1010,Sunny
26/04/2014,19,12,25,62,7,1008,Sunny
27/04/2014,15,13,18,82,11,1005,Lightning 
28/04/2014,12,11,13,97,6,1005,Rainy 
29/04/2014,16,10,22,76,7,1008,Rainy 
30/04/2014,13,12,17,89,8,1008,Lightning 
01/05/2014,15,9,22,75,7,1010,Lightning Foggy 
02/05/2014,13,11,16,86,8,1009,Lightning 
03/05/2014,16,10,21,77,8,1008,Lightning 
04/05/2014,16,10,22,63,6,1011,Foggy 
05/05/2014,17,10,22,57,8,1016,Sunny
06/05/2014,17,11,21,62,7,1018,Sunny
07/05/2014,17,15,19,65,7,1016,Lightning 
08/05/2014,17,10,23,71,6,1018,Foggy 
09/05/2014,19,13,25,60,6,1016,Sunny
10/05/2014,20,14,25,57,8,1014,Sunny
11/05/2014,19,16,24,60,11,1008,Lightning 
12/05/2014,16,10,22,46,7,1011,Sunny
13/05/2014,15,11,20,62,9,1012,Lightning 
14/05/2014,18,9,23,28,17,1017,Sunny
15/05/2014,18,13,23,22,12,1018,Sunny
16/05/2014,18,9,24,34,7,1014,Sunny
17/05/2014,18,12,24,35,7,1015,Sunny
18/05/2014,19,13,24,46,8,1014,Sunny
19/05/2014,18,12,22,55,7,1016,Sunny
20/05/2014,19,15,24,60,8,1018,Rainy 
21/05/2014,21,14,26,55,5,1018,Sunny
22/05/2014,20,17,25,68,7,1015,Lightning 
23/05/2014,21,17,26,63,9,1012,Rainy 
24/05/2014,20,13,25,49,9,1015,Sunny
25/05/2014,21,13,26,39,7,1016,Sunny
26/05/2014,19,18,23,57,7,1014,Lightning 
27/05/2014,19,13,23,64,11,1011,Rainy 
28/05/2014,19,14,25,59,10,1010,Sunny
29/05/2014,19,14,25,61,6,1011,Lightning 
30/05/2014,21,13,27,57,7,1011,Lightning 
31/05/2014,18,15,22,67,13,1016,Lightning 
01/06/2014,19,12,25,54,8,1016,Sunny
02/06/2014,20,16,25,54,8,1016,Sunny
03/06/2014,19,15,25,62,7,1013,Lightning 
04/06/2014,19,15,23,70,8,1011,Lightning 
05/06/2014,20,15,26,68,6,1013,Sunny
06/06/2014,23,16,28,53,6,1018,Sunny
07/06/2014,24,17,30,58,5,1018,Sunny
08/06/2014,26,18,33,55,5,1019,Sunny
09/06/2014,28,21,33,53,7,1019,Sunny
10/06/2014,28,22,34,51,6,0,Sunny
11/06/2014,28,20,35,49,6,1018,Sunny
12/06/2014,28,21,35,49,6,1018,Sunny
13/06/2014,27,20,32,52,11,1014,Lightning 
14/06/2014,23,16,29,69,13,1010,Lightning 
15/06/2014,20,17,24,77,8,1014,Rainy 
16/06/2014,21,17,25,57,10,1014,Rainy 
17/06/2014,19,16,23,76,7,1015,Rainy 
18/06/2014,20,16,26,63,7,1016,Rainy 
19/06/2014,22,15,27,58,7,1015,Rainy 
20/06/2014,24,17,29,52,11,1011,Sunny
21/06/2014,23,18,27,64,8,1014,Sunny
22/06/2014,24,19,29,65,7,1017,Sunny
23/06/2014,25,21,28,62,7,1018,Lightning 
24/06/2014,23,18,29,78,7,1012,Lightning 
25/06/2014,20,16,24,89,8,1008,Lightning 
26/06/2014,20,18,23,84,7,1011,Lightning 
27/06/2014,22,16,27,76,7,1015,Lightning 
28/06/2014,22,19,26,77,7,1016,Lightning 
29/06/2014,20,17,23,85,10,1010,Rainy 
30/06/2014,21,13,29,58,8,1010,Foggy 
01/07/2014,22,18,26,60,11,1016,Sunny
02/07/2014,22,16,26,62,10,1022,Sunny
03/07/2014,22,15,27,64,9,1023,Sunny
04/07/2014,20,17,24,73,8,1020,Lightning 
05/07/2014,21,16,27,79,8,1013,Sunny
06/07/2014,25,18,29,66,5,1014,Lightning 
07/07/2014,24,21,29,68,7,1014,Lightning 
08/07/2014,20,17,23,81,10,1008,Lightning 
09/07/2014,20,14,27,60,8,1006,Lightning 
10/07/2014,20,15,25,65,8,1006,Sunny
11/07/2014,22,15,27,68,8,1007,Sunny
12/07/2014,21,18,27,79,6,1010,Lightning 
13/07/2014,21,16,26,79,6,1012,Sunny
14/07/2014,22,18,27,75,8,1013,Lightning 
15/07/2014,24,18,29,68,6,1017,Sunny
16/07/2014,26,20,31,60,5,1018,Sunny
17/07/2014,26,21,32,63,7,1018,Sunny
18/07/2014,26,20,32,63,8,1017,Sunny
19/07/2014,28,23,32,61,6,1016,Sunny
20/07/2014,26,24,29,68,7,1013,Rainy 
21/07/2014,21,19,24,82,7,1009,Lightning 
22/07/2014,23,18,28,77,5,1009,Rainy 
23/07/2014,24,19,29,69,9,1011,Lightning 
24/07/2014,20,19,23,90,7,1012,Rainy 
25/07/2014,23,18,27,75,5,1013,Rainy 
26/07/2014,19,17,23,91,10,1012,Lightning 
27/07/2014,22,18,28,77,5,1012,Sunny
28/07/2014,23,19,29,79,7,1010,Lightning 
29/07/2014,20,16,25,89,11,1007,Lightning 
30/07/2014,19,16,23,86,5,1006,Rainy 
31/07/2014,23,17,29,78,7,1009,Foggy 
01/08/2014,25,20,29,75,5,1010,Foggy 
02/08/2014,24,21,27,75,7,1010,Lightning 
03/08/2014,22,18,26,78,7,1012,Lightning 
04/08/2014,23,16,29,73,6,1014,Lightning 
05/08/2014,24,18,29,71,7,1014,Sunny
06/08/2014,24,19,29,68,6,1014,Sunny
07/08/2014,25,20,29,65,6,1013,Sunny
08/08/2014,25,21,29,64,6,1031,Lightning 
09/08/2014,24,21,29,82,6,1014,Lightning 
10/08/2014,25,22,29,72,6,1015,Lightning 
11/08/2014,25,21,30,70,6,1012,Sunny
12/08/2014,25,21,30,69,7,1011,Sunny
13/08/2014,21,20,23,87,8,1007,Rainy 
14/08/2014,23,18,27,65,8,1008,Sunny
15/08/2014,20,17,25,70,10,1012,Sunny
16/08/2014,20,16,23,70,8,1016,Lightning 
17/08/2014,20,13,26,67,6,1017,Sunny
18/08/2014,22,17,26,64,7,1013,Sunny
19/08/2014,19,17,20,93,9,1012,Lightning 
20/08/2014,20,18,24,90,7,1013,Lightning 
21/08/2014,20,15,25,80,6,1013,Foggy 
22/08/2014,21,19,25,76,7,1014,Sunny
23/08/2014,20,16,24,82,8,1013,Rainy 
24/08/2014,20,14,27,74,4,1014,Foggy 
25/08/2014,20,17,22,73,10,1017,Rainy 
26/08/2014,19,18,21,85,6,1012,Rainy 
27/08/2014,23,18,28,76,8,1010,Sunny
28/08/2014,22,19,25,79,10,1016,Sunny
29/08/2014,22,18,27,74,5,1017,Sunny
30/08/2014,24,21,28,72,4,1016,Sunny
31/08/2014,23,19,27,70,6,1012,Lightning 
01/09/2014,21,15,27,62,12,1008,Foggy 
02/09/2014,20,13,26,53,7,1011,Sunny
03/09/2014,19,16,22,73,7,1014,Rainy 
04/09/2014,21,18,24,76,5,1014,Sunny
05/09/2014,22,18,26,78,5,1014,Lightning 
06/09/2014,22,17,28,75,5,1012,Foggy 
07/09/2014,23,19,28,71,7,1013,Sunny
08/09/2014,24,19,29,68,6,1016,Sunny
09/09/2014,23,20,28,74,5,1015,Lightning 
10/09/2014,21,18,25,83,7,1012,Lightning 
11/09/2014,20,16,25,72,9,1010,Rainy 
12/09/2014,19,15,24,67,9,1011,Rainy 
13/09/2014,19,13,25,66,6,1014,Sunny
14/09/2014,20,14,25,70,5,1015,Sunny
15/09/2014,21,15,25,69,6,1015,Sunny
16/09/2014,20,16,25,74,7,1016,Sunny
17/09/2014,20,17,24,71,8,1016,Sunny
18/09/2014,19,17,22,75,8,1017,Sunny
19/09/2014,19,18,20,85,6,1019,Rainy 
20/09/2014,20,18,24,90,5,1017,Rainy 
21/09/2014,21,15,26,81,6,1014,Foggy 
22/09/2014,22,15,29,50,11,1010,Sunny
23/09/2014,18,13,23,53,10,1016,Sunny
24/09/2014,16,12,21,59,7,1017,Sunny
25/09/2014,18,12,24,63,6,1016,Sunny
26/09/2014,17,12,23,74,6,1022,Sunny
27/09/2014,18,12,25,76,5,1025,Foggy 
28/09/2014,19,15,24,74,5,1028,Foggy 
29/09/2014,19,13,25,78,4,1028,Foggy 
30/09/2014,19,14,24,79,4,1026,Rainy 
01/10/2014,19,17,23,88,6,1024,Rainy 
02/10/2014,19,14,25,82,5,1024,Rainy 
03/10/2014,19,14,24,73,5,1023,Foggy 
04/10/2014,18,14,22,71,6,1019,Sunny
05/10/2014,17,13,22,70,6,1017,Sunny
06/10/2014,17,14,22,70,7,1016,Rainy 
07/10/2014,14,12,16,95,7,1017,Rainy 
08/10/2014,16,15,17,98,5,1019,Rainy 
09/10/2014,18,16,19,95,4,1018,Rainy 
10/10/2014,19,17,21,95,4,1018,Rainy 
11/10/2014,19,18,22,93,9,1016,Rainy 
12/10/2014,19,17,21,94,6,1016,Rainy 
13/10/2014,18,16,19,99,13,1012,Lightning 
14/10/2014,16,15,18,97,6,1012,Rainy 
15/10/2014,18,15,21,87,5,1010,Foggy 
16/10/2014,19,16,23,84,5,1012,Rainy 
17/10/2014,20,17,25,79,6,0,Sunny
18/10/2014,19,16,24,85,5,1023,Foggy 
19/10/2014,19,16,23,90,5,1025,Foggy 
20/10/2014,18,14,23,90,4,1021,Foggy 
21/10/2014,20,17,23,83,5,1011,Sunny
22/10/2014,15,12,20,28,20,1011,Sunny
23/10/2014,16,8,22,31,16,1011,Sunny
24/10/2014,13,7,21,59,4,1014,Sunny
25/10/2014,14,10,17,76,8,1020,Sunny
26/10/2014,13,10,17,73,5,1025,Sunny
27/10/2014,11,8,13,77,7,1027,Foggy 
28/10/2014,10,5,16,80,4,1023,Foggy 
29/10/2014,9,5,15,81,4,1020,Foggy 
30/10/2014,10,6,16,81,6,1024,Foggy 
31/10/2014,10,4,16,86,4,1026,Foggy 
01/11/2014,10,5,18,87,6,1025,Foggy 
02/11/2014,11,5,20,84,5,1021,Foggy 
03/11/2014,13,9,15,86,7,1017,Rainy 
04/11/2014,14,12,17,86,18,1006,Lightning 
05/11/2014,15,14,15,98,17,1000,Rainy 
06/11/2014,13,9,14,96,6,1008,Rainy 
07/11/2014,12,9,16,92,6,1010,Rainy 
08/11/2014,13,10,17,89,5,1012,Rainy 
09/11/2014,14,13,16,95,7,1013,Rainy 
10/11/2014,13,11,14,100,9,1014,Rainy 
11/11/2014,13,12,15,99,11,1013,Rainy 
12/11/2014,14,13,15,100,9,1005,Lightning 
13/11/2014,13,11,16,94,6,1009,Rainy 
14/11/2014,13,11,16,96,4,1014,Rainy 
15/11/2014,13,11,14,100,17,1005,Lightning 
16/11/2014,12,7,16,89,4,1004,Foggy 
17/11/2014,9,8,10,100,11,1006,Rainy 
18/11/2014,10,7,14,86,6,1006,Rainy 
19/11/2014,9,5,13,92,6,1017,Foggy 
20/11/2014,8,3,13,92,3,1024,Foggy 
21/11/2014,8,4,11,92,4,1024,Foggy 
22/11/2014,9,6,12,93,4,1025,Foggy 
23/11/2014,9,7,11,95,4,1027,Foggy 
24/11/2014,10,7,14,92,5,1024,Foggy 
25/11/2014,11,9,13,96,6,1021,Rainy 
26/11/2014,8,7,9,99,9,1018,Rainy 
27/11/2014,7,7,8,99,6,1015,Rainy 
28/11/2014,9,8,10,100,5,1015,Rainy 
29/11/2014,12,10,14,100,4,1015,Rainy 
30/11/2014,12,12,13,100,5,1012,Rainy 
01/12/2014,13,12,16,96,9,1002,Rainy 
02/12/2014,11,11,12,99,6,1005,Rainy 
03/12/2014,10,10,11,84,6,1011,Rainy 
04/12/2014,10,8,11,94,6,1015,Rainy 
05/12/2014,10,9,11,99,4,1015,Rainy 
06/12/2014,11,9,13,95,4,1014,Rainy 
07/12/2014,9,6,10,94,7,1016,Rainy 
08/12/2014,6,5,7,100,6,1015,Foggy 
09/12/2014,8,5,11,81,10,1018,Rainy 
10/12/2014,4,-1,8,86,5,1022,Foggy 
11/12/2014,5,1,9,86,5,1018,Foggy 
12/12/2014,4,-1,7,91,4,1020,Foggy 
13/12/2014,6,5,6,94,5,1021,Rainy 
14/12/2014,7,6,8,94,6,1023,Rainy 
15/12/2014,8,6,9,100,4,1021,Rainy 
16/12/2014,9,8,10,100,5,1013,Rainy 
17/12/2014,6,4,9,100,5,1012,Foggy 
18/12/2014,6,3,10,97,5,1019,Foggy 
19/12/2014,6,2,11,94,4,1023,Foggy 
20/12/2014,5,4,6,100,5,1023,Foggy 
21/12/2014,3,2,6,100,7,1028,Foggy 
22/12/2014,3,1,4,99,6,1030,Foggy 
23/12/2014,3,2,4,100,5,1028,Foggy 
24/12/2014,4,2,6,98,5,1027,Foggy 
25/12/2014,6,4,10,92,6,1022,Foggy 
26/12/2014,5,-1,12,69,7,1022,Foggy 
27/12/2014,1,-1,2,95,7,1011,Rainy 
28/12/2014,0,-2,2,98,9,1004,Sunny
29/12/2014,1,-4,6,75,8,1023,Foggy 
30/12/2014,1,-2,6,61,7,1028,Sunny
31/12/2014,-1,-3,1,83,7,1031,Sunny
01/01/2015,0,-3,5,86,6,1035,Sunny
02/01/2015,3,-2,7,83,6,1031,Sunny
03/01/2015,3,-1,8,91,4,1024,Sunny
04/01/2015,9,1,16,57,14,1022,Sunny
05/01/2015,6,1,12,49,6,1028,Sunny
06/01/2015,3,-1,8,75,7,1024,Sunny
07/01/2015,5,0,8,86,5,1030,Sunny
08/01/2015,6,4,11,81,7,1032,Sunny
09/01/2015,4,0,10,87,5,1030,Sunny
10/01/2015,10,4,17,74,10,1019,Sunny
11/01/2015,7,-1,16,65,15,1017,Foggy 
12/01/2015,8,2,15,50,7,1027,Sunny
13/01/2015,5,1,7,77,4,1027,Sunny
14/01/2015,6,4,8,85,6,1021,Rainy 
15/01/2015,4,-1,6,97,5,1020,Rainy 
